Samples.ID	Samples	BTC_ID	B2M	B4GALT1	CLTC	E2F4	GAPDH	POLR2A	SDHA	TBP	TCL1A	AKR1C3	AQP1	ARC	BEX1	BMP2	CCL2	CD163	CD44	CDH4	CDK4	CDKN2A	CDKN2C	CFI	CHI3L1	CLEC2B	COL1A2	COL6A3	CYB5R2	DARC	DENND2A	DLL3	DNM3	DPYD	EDNRB	EGFR	EMP3	FABP5	FABP7	G0S2	GATM	GPNMB	GRIA2	GRIK1	HGF	HP	IGF2BP3	IGFBP2	IGFBP6	IL8	SEL1L3	LGALS3	LOC390940	LTF	MDM2	MET	MGMT	MMP7	NCAM1	NNMT	OLIG2	OMG	PDGFA	PDGFRA	PDPN	PI3	PLA2G2A	PLAT	PRKCZ	PROM1	PTEN	PTGDS	PTX3	RGN	RTN1	S100A4	S100A9	SAA2	SEC61G	SERPINA1	SLC4A4	SOCS2	SOX9	SPRY2	SRPX	STEAP3	TAGLN	TCF12	TIMP1	TMEM100	TUSC3	VEGFA	EGFREX30	EGFRVIII	EGFRVII	PDGFRAD89	PDGFRADCt	KIAABRAF16.915.9	KIAABRAF16.11	HOXA5	NPTX2	DYRK3	CYP27B1	CTDSP2	AVIL	FAM119	CHIC2	MDM4	REN	SOX13	GOLT1A	CAPZA2	KRIT1	CDK6	SAMD9	SAMD9L	SOX2	PIK3CA	RHOB	DDX1	MYCN	LAPTM4A	NAG	RDH14	HS1BP3	GEN1	CEP170	AKT3	ZNF238	SDCCAG8	WT1	HIPK3	CCND2	DYRK4	CDKN2B	FAF1	RERE	ENO1	H6PD	SPSB1	KPNA3	RB1	PHF11	CAB39L	SETDB2	PARK2	NF1	EVI2B	ANGPTL4	CA9	EGLN3	GLUT1	PDK1
IST.013.15.9_workingFolder20120914_Holland3	IST.013.15.9	NA	38980.7639451048	607.351883590519	1884.08038382149	532.028668237659	22680.820142746	3002.63013181145	565.924115146446	174.243395311577	1	117.750983796932	370.083755229011	1353.05171558383	2633.54637658244	245.800449896793	1081.88814031353	1356.81787635147	7627.47555447702	140.34794840279	434.108488278942	76.3232153528595	1115.78358722232	2287.05958595929	25196.6155355315	837.08769041674	1209.93760641339	83.8555368881454	57.4924115146446	106.452501494003	806.958404275596	656.311973569877	2219.26869214171	592.287240519947	490.600899793587	106.452501494003	588.521079752304	6749.96009561621	3288.85835015232	181.775716846863	4953.50140945051	336.188308320225	5706.73356297911	603.585722822876	343.720629855511	53.7262507470016	38.6616076764297	1383.18100172497	629.948848196377	614.884205125805	1484.86734245133	1812.52332923627	242.03428912915	61.2585722822876	652.545812802235	219.437324523292	279.69589680558	1	4283.12479281006	656.311973569877	5815.95222524075	829.555368881454	121.517144564575	6444.90107343713	3013.92861411438	1	2618.48173351187	942.540191910743	129.049466099861	110.218662261646	1221.23608871632	2072.38842220364	147.880269938076	1127.08206952525	1654.34457699527	287.228218340866	279.69589680558	16.0646430705719	449.173131349514	178.00955607922	1447.2057347749	268.397414502651	1206.17144564575	1661.87689853055	2803.02361112637	196.840359917435	1063.05733647532	2215.50253137407	5281.15739623545	306.059022179081	682.675098943378	528.262507470016	72.5570545852165	1	1	1	4674.80551264493	57.4924115146446	1	1	1579.02136164241	34.8954469087868	1	2678.74030579415	129.049466099861	91.3878584234314	260.865092967365	234.501967593864	1	1228.76841025161	1	682.675098943378	780.595278902096	1251.36537485747	91.3878584234314	113.984823029289	5518.42552459696	618.650365893448	3447.03710239332	1390.71332326026	215.67116375565	2671.20798425887	584.754918984661	264.631253735008	426.576166743656	65.0247330499306	1081.88814031353	844.620011952026	125.283305332218	1164.74367720168	1	961.370995748958	1838.88645460977	76.3232153528595	490.600899793587	592.287240519947	2727.70039577351	3040.29173948788	415.277684440727	166.711073776291	532.028668237659	434.108488278942	727.869028155094	776.829118134453	76.3232153528595	87.6216976557884	1383.18100172497	897.346262699028	339.954469087868	1	65.0247330499306	159.178752241005	72.5570545852165
IST.022.16.9_workingFolder20120914_Holland3	IST.022.16.9	NA	26761.2612683198	497.499972069314	2733.56189007491	580.853981978761	29522.8158574937	2494.37212250867	856.284623418672	167.708019818894	1	356.160563961991	2704.56919097597	635.21529278927	2922.01443421801	330.79195225042	345.288301799889	2715.44145313807	12746.9153413706	138.715320719956	403.273699997765	102.474446846283	827.291924319734	1798.54734413416	12891.8788368653	707.697040536615	820.043749545	116.970796395752	15.496349549469	131.467145945221	1363.65685765009	305.42334053885	1631.83932431527	439.514573871438	3005.36844412746	707.697040536615	783.802875671327	6865.02151167358	3617.83921259252	102.474446846283	4929.75884681947	283.678816214646	2208.06921890666	428.642311709336	229.317505404137	113.346709008385	26.3686117115708	975.879507201792	425.018224321969	80.7299225220796	359.784651349358	1265.80649819117	185.82845675573	9206.18196391283	1164.33205134489	254.686117115708	490.25179729458	1	5484.24421708666	1033.86490539967	4690.56907925323	1109.97074053438	327.167864863053	3186.57281349582	2048.6093738625	1	885.27732251761	450.38683603354	182.204369368363	98.8503594589159	1903.64587836781	12826.6452638927	294.551078376748	997.624031525995	2382.02541350029	182.204369368363	91.6021846841814	8.24817477473451	667.832079275575	269.182466665177	5110.96321618783	685.952516212411	2943.75895854221	1443.38678017217	2639.33561800336	787.426963058694	1012.12038107546	2353.03271440135	2711.81736575071	450.38683603354	432.266399096703	602.598506302964	1026.61673062493	1	1	1	2469.0035107971	8.24817477473451	1	4.62408738736726	425.018224321969	40.8649612610398	8.24817477473451	2704.56919097597	185.82845675573	218.445243242035	243.813854953606	530.116758555619	1	863.532798193407	8.24817477473451	914.270021616549	1012.12038107546	678.704341437677	178.580281980996	316.295602700951	7354.27330896816	613.470768465066	7057.09814320405	1407.1459062985	131.467145945221	4096.218747725	736.689739635553	305.42334053885	540.989020717721	58.9853981978761	1323.79189638905	1689.82472251314	131.467145945221	1254.93423602907	1	2066.72981079934	1976.12762611515	37.2408738736726	428.642311709336	704.072953149248	1479.62765404584	4107.0910098871	399.649612610398	232.941592791504	740.31382702292	475.755447745111	965.00724503969	2363.90497656345	251.062029728341	120.594883783119	1439.7626927848	1595.59845044159	283.678816214646	1	526.492671168252	580.853981978761	167.708019818894
TS12046E.062212_workingFolder20120914_Holland3	TS12046E.062212	NA	13142.6494354702	554.332607809273	4576.43425230969	619.062082685075	52264.3088313741	766.791448732267	269.314113598081	177.440020225976	1	1	6.22011894159691	19.2704162955892	824.734768983993	74.0816651823568	514.659703853136	3.61005947079846	6592.96619944858	75.6477008648359	741.734877812602	1	798.634174276008	354.402052346111	99910.9444708	169.087829919421	334.565600368043	92.352081477946	20.8364519780683	16.6603568247907	332.477552791404	20.3144400839086	920.784957509376	523.011894159691	697.363866809028	287.062517999511	495.345263769228	1378.06737679327	7111.84602224332	153.94948498879	1534.14893314701	161.257651507025	1053.37597862594	6.7421308357566	204.06262682812	1	422.263598586871	8187.19052421228	121.584747550889	106.446402620258	598.181606918687	6383.11741799639	109.578473985216	2.56603568247907	431.137800787586	372.6724686417	1	30.2326660729427	2269.14168012386	558.50870296255	593.48349987125	52.6791775218094	153.42747309463	2116.71420702923	3591.39780803036	15.6163330364714	1	802.810269429286	10.3962140948744	262.527958974005	806.986364582564	175.873984543497	336.653647944682	22.924499554707	30.2326660729427	3859.71192162844	12.4842616715132	4.65408325911784	1276.79706932629	27.1005947079846	1215.19966581544	141.943211423117	1850.48814100779	1158.30036935204	672.829307783523	933.313242969209	40.1508920619769	960.457861465513	5069.7354922906	473.420764214521	12.4842616715132	6875.89664608314	818.992638148236	1	1	2.04402378831938	1784.19263044951	2.56603568247907	1	59.4653321458854	3.61005947079846	123.672795127527	18.2263925072698	1286.71529531532	32.8427255437412	226.509138276987	217.112924182112	371.106432959221	1	179.528067802614	4.13207136495815	762.09334168483	815.860566783278	918.696909932737	212.414817134675	420.697562904392	5920.09286787674	294.370684517747	113.232557244334	1337.35044904881	6.7421308357566	8000.83227799727	782.451805557058	362.754242652666	308.465005660058	238.51541184266	963.589932830471	452.540288448133	40.6729039561365	755.307187060754	4.65408325911784	464.024550119646	862.319625363491	6.7421308357566	1	693.187771655751	601.835690177805	4330.56665016048	489.603132933471	59.9873440400451	577.823143046459	457.76040738973	205.628662510599	351.269980981153	117.930664291771	59.4653321458854	724.508485305332	24.4905352371861	901.992529319627	213.458840922994	595.049535553729	192.056353262447	691.621735973272
TS12094P.062212_workingFolder20120914_Holland3	TS12094P.062212	NA	37323.9899037197	571.770968782656	3150.30724859077	619.062082685075	26594.5257940769	831.16975197018	334.378941569525	150.36500331556	2.40468655155699	1	1	189.227997908636	1130.83621630234	204.211321125244	905.6181392027	1926.35703333411	6417.1399386618	1097.12373906497	28473.9964000601	267.422215945309	1434.24851143865	166.753013083725	17164.3967446243	125.080645387534	6.15051735570896	2.87291540207598	27.6890444795828	1	568.025137978504	18.3244674692029	145.68271481037	221.535788594447	610.165734525214	10555.3465195487	563.342849473314	462.205417761211	8750.79252964848	46.8864273508616	1231.50541916392	3728.10165013121	973.979551378474	642.941754061544	16.9197809176459	6.61874620622795	402.740353745299	3163.88588525582	33.3077906858107	590.031893952897	478.593427529376	3346.96336580875	24.8796713764688	1.93645770103799	28488.9797232768	52.5051735570896	38.4583080415197	65.1473525211024	1723.61394105939	115.247839526635	1068.56177918331	19.7291540207598	481.871029483009	76.3848449335584	2982.68132010497	5.68228850518996	1	225.749848249118	68.4249544747354	30.0301887321777	610.165734525214	145.214485959851	820.400488408243	43.1405965467096	993.176934249752	3476.19452855199	972.574864826917	4.27760195363297	38922.9914282421	701.470360376418	389.629945930767	707.089106582646	3201.34419329734	1602.34266877497	488.426233390275	613.911565329366	253.843579280258	3455.12423027863	2033.58144010296	51.1004870055326	9.89634815986092	1613.58016118742	31027.2483219402	16327.6717887469	14.1104078145319	1	67.9567256242164	2.40468655155699	1.468228850519	67.0202679231784	19.2609251702408	123.207729985458	45.4817407993046	1367.76001466495	32.8395618352917	136.786366650509	111.033779871964	404.145040296855	1	79.1942180366723	3.34114425259498	779.196349562571	678.058917850468	3517.39866739766	265.549300543233	412.104930755678	3553.92051773814	323.141449157069	58.5921486138365	1076.98989849265	99.3280586089891	6248.57755247496	453.777298451869	284.746683414512	199.529032620054	126.95356078961	1141.13725101376	393.375776734919	41.2676811446336	521.670481777123	2.40468655155699	339.997687775753	5548.57542094906	41.7359099951526	693.978698768114	791.370299676065	621.871455788189	2240.07036318184	263.208156290638	35.6489349384057	474.847596725224	362.472672600665	274.913877553613	223.408703996523	102.137431712103	33.7760195363297	621.871455788189	639.195923257392	21.1338405723168	6.15051735570896	82.0035911397863	67.4884967736974	115.247839526635
X11	X11	11	29476.0265693274	201.809487481113	2459.93186141088	564.710293288483	32889.1316163511	1957.25190255293	550.929250029975	241.840136946302	1	27.9058463618484	3954.84693488139	909.892614906344	3029.54831609587	80.4050587752113	168.997479722761	425.587380393072	5300.79549312898	522.054683202626	606.709663219174	1	1666.53751381394	690.052162925387	5392.66911485236	570.616454684987	1734.13024979614	73.1864170683739	43.6556100858573	163.091318326258	1204.54444457634	814.081552251957	336.338719290355	422.962419772404	6657.24389385924	23008.1236000011	1025.39088221574	5208.92187140559	7579.26131186892	95.4985823440531	9595.23106854205	128.310590102405	1477.54034912583	249.715018808306	193.278365463941	417.712498531067	530.585805219797	5203.01571000909	72.5301769132068	25.2808857411803	214.934290584453	1141.54538968031	187.372204067438	35.7807282238529	720.895450218238	33.1557676031847	51.5304919478617	2.96872046550111	2274.21589749861	515.492281650956	2734.89648642587	402.618974962226	506.304919478617	802.26922945895	1719.0367262273	1.65624015516704	14.7810432585077	682.177281063383	50.2180116375276	163.091318326258	790.456906665943	16.0935235688418	258.246140825478	580.460057012492	4048.68927707027	365.869526272872	178.1848418951	4.28120077583518	27560.4615563948	140.122912895411	2385.77672387701	1057.54664981893	3508.6036293678	690.052162925387	329.120077583518	607.365903374341	827.206355355297	2674.5223921505	2672.553671685	80.4050587752113	219.527971670623	1589.75741565939	31436.8721529665	2.96872046550111	15.4372834136748	1	576.52261608149	1	1	151.935235688418	69.2489761373717	83.0300193958794	36.4369683790199	2394.30784589418	313.370313859509	119.779468085233	263.496062066814	503.679958857949	1	371.119447514208	2.31248031033407	1180.91979899033	594.897340426167	3140.4529023191	193.278365463941	543.054368167971	6415.74751675777	413.118817444898	1237.35645233469	1427.00985717797	195.247085929442	3111.57833549175	667.739997649708	238.558936170467	282.527026566658	142.091633360913	1365.32328259227	653.9589543912	69.2489761373717	740.582654873249	6.24992124133628	623.771907253516	7459.16936347336	39.061928999688	6.90616139650332	671.67743858071	1297.07430645489	4097.9072887078	488.586435289107	102.060983895723	409.181376513896	329.120077583518	162.435078171091	356.682164100533	104.029704361225	50.8742517926947	1016.85976019857	238.558936170467	69.2489761373717	6.90616139650332	524.679643823294	364.557045962537	162.435078171091
X13	X13	13	34064.8653315676	1271.76879834243	1598.53791791619	552.87673528014	56350.5192864985	1562.23023796355	901.430462825491	51.8307519336971	1	73.6153599052816	531.092127308555	276.93836764007	523.830591318027	567.399807261196	959.522750749717	7937.85883764727	12076.9343522483	95.399967876866	509.307519336971	284.199903630598	443.953695422217	1039.39964664553	188829.981897694	836.076638910738	7262.53599052815	981.307358721301	117.18457584845	182.538399763204	523.830591318027	175.276863772676	414.907551460105	1257.24572636137	777.984350986513	393.12294348852	1584.01484593514	3050.84511602183	545.615199289612	1758.29170970781	3297.73733969978	3682.59874719777	138.969183820035	15.5230719810563	175.276863772676	2477.1837727701	88.1384318863379	17857.1170007087	937.738142778132	9963.82737900463	1148.32268650345	1976.13778942366	131.707647829507	5004.1982974739	821.553566929682	640.015167166478	233.369151696901	102.661503867394	1373.43030220982	1293.55340631401	255.153759668485	95.399967876866	291.461439621126	850.599710891794	3944.01404285679	2578.84527663749	1003.09196669289	211.584543725316	95.399967876866	175.276863772676	995.830430702357	3239.64505177556	2070.53775730052	443.953695422217	807.030494948625	1075.70732659817	2419.09148484588	1671.15327782148	1177.36883046556	2600.62988460908	364.076799526408	407.646015469577	516.569055327499	741.676671033872	894.168926834963	1504.13795003933	2702.29138847647	567.399807261196	22598.9000025236	197.06147174426	44.5692159431689	13238.7801107328	661.799775138062	1	1	1	364.076799526408	1	1	168.015327782148	153.492255801091	247.892223677957	102.661503867394	1838.16860560362	211.584543725316	204.323007734788	364.076799526408	364.076799526408	1	364.076799526408	1	1119.27654254134	756.199743014928	538.353663299083	349.553727545351	472.99983938433	3130.72201191763	393.12294348852	3290.47580370925	719.892063062287	59.0922879242252	3058.10665201235	531.092127308555	233.369151696901	494.784447355915	160.753791791619	1046.66118263605	371.338335516936	218.846079715845	857.861246882322	37.3076799526408	836.076638910738	378.599871507464	189.799935753732	567.399807261196	494.784447355915	857.861246882322	6819.58229510594	538.353663299083	712.630527071759	240.630687687429	255.153759668485	313.246047592711	226.107615706373	51.8307519336971	73.6153599052816	661.799775138062	647.276703157006	2970.96822012602	763.461279005456	901.430462825491	843.338174901266	218.846079715845
X14	X14	14	19185.2007730173	289.310578197262	2700.09360415679	873.381620333317	32686.6287023945	2325.36435135777	808.567614381994	249.826183767146	1	47.1892915974941	574.641202097911	762.3783227845	4889.61502359285	250.571172341299	76.2438459894662	911.376037615126	2584.62037516306	175.327326351833	17711.6133733424	246.846229470533	1248.11087313234	491.20248179276	886.04642609392	262.490989527749	1137.85256415768	76.9888345636194	94.1235717691414	101.573457510673	949.370454896936	2801.41205024162	1956.59500715197	260.25602380529	3570.24025876765	567.936304930533	243.866275173921	3538.20575007907	4106.63203215791	190.972086409048	3067.37297121429	549.311590576704	5239.75965344482	339.224812665522	193.952040705661	427.133464415591	838.367157348119	8125.84538971405	159.682566294617	206.616846466264	652.120013809837	286.330623900649	227.476526542552	44.9543258750347	41551.2477462426	184.26718924167	268.450898120974	26.3296115212065	6779.65103621934	279.625726733271	6308.07326878041	1102.09311259833	301.230395383712	2571.95556940246	1536.4214513296	30.7995429661252	64.3240288030161	1157.96725565981	404.783807190997	798.13777434385	1194.47169579332	3090.46761701303	135.842931921717	512.062161869048	1785.9926236709	168.622429184454	253.551126637911	58.3641202097911	1017.90940371902	113.493274697123	624.555436566171	184.26718924167	1202.666570109	562.721384911461	331.77492692399	253.551126637911	2046.7386246245	3056.94313117614	1459.68762819183	405.52879576515	308.680281125243	8498.33967679061	692.349396814106	1	2.48997714830626	1	1990.86448156301	3.97995429661252	1	237.161378006543	407.76376148761	132.862977625104	2151.03702500594	13953.891005314	1990.11949298886	5193.57036184732	198.42197215058	817.507477271832	1	526.96193335211	2.48997714830626	1187.02181005178	1248.11087313234	954.585374916008	362.319458464269	401.803852894384	7316.78779818375	535.901796241948	2078.77313331308	1604.96040015169	327.304995479071	2111.55263057582	885.301437519767	297.505452512946	388.394058559628	424.898498693132	2150.29203643178	1603.47042300338	436.818315879582	967.995169250764	80.713777434385	599.970813619117	4079.81244348839	99.3384917882133	258.766046656983	781.003037138328	2266.51025399967	4393.45263320686	431.60339586051	278.135749584965	854.756905979488	526.216944777957	344.439732684593	425.643487267285	124.66810330942	120.943160438654	1321.8647419735	330.284949775684	429.36843013805	237.161378006543	824.957363013363	561.976396337308	637.220242326774
X20	X20	20	26761.2612683198	1204.50381365459	1511.27929556655	779.737761776503	28830.8158655259	2077.63403140401	902.447954541285	133.149438362073	1	175.626043549882	918.966634336544	409.247372082833	1051.11607269862	451.723977270642	388.009069488929	5225.62243810054	9197.1850231607	494.200582458452	673.54624880698	284.177367918728	475.32209126387	2245.18064075592	29416.0490925579	883.569463346703	30664.3893227996	4074.03447523104	286.537179318051	293.616613516019	763.219081981243	423.40624047877	555.555678840843	989.760976316226	675.906060206302	701.863985598852	2160.2274303803	5272.81866608699	2292.37686874238	555.555678840843	3215.06312587757	4140.10919441208	770.298516179212	369.130578294347	633.429455018493	824.574178363635	569.714547236779	5659.82773557592	1036.95720430268	2370.25064492003	718.382665394112	1093.59267788643	359.691332697056	291.256802116696	435.205297475383	708.943419796821	258.219442526178	133.149438362073	1577.35401474759	2707.70367502318	737.261156588693	338.453030103151	383.289446690283	1494.76061577129	1610.39137433811	154.387740955978	180.345666348528	834.013423960926	168.546609351914	293.616613516019	857.611537954153	2344.29271952748	359.691332697056	534.317376246938	819.854555564989	1258.77947583902	907.16757733993	265.298876724146	1058.19550689659	352.611898499088	1407.44759399635	406.88756068351	2153.14799618233	1003.91984471216	4335.97354055586	517.798696451679	9452.04465428755	1107.75154628236	9126.39068118102	196.864346143787	173.26623215056	1841.65289147173	649.948134813752	1	1	1	1051.11607269862	1	1	409.247372082833	520.158507851002	413.966994881479	395.088503686897	2051.67610601146	449.36416587132	331.373595905183	182.705477747851	829.29380116228	1	609.831341025266	1	1655.22779092524	1244.62060744308	763.219081981243	612.191152424588	992.120787715549	5298.77659147954	616.910775223234	3826.25427830215	1246.9804188424	225.18208293566	4385.52957994164	706.583608397498	534.317376246938	824.574178363635	345.532464301119	1176.18607686272	730.181722390725	484.761336861161	1185.62532246001	385.649258089606	949.64418252774	803.33587576973	380.92963529096	758.499459182598	248.780196928887	1261.13928723834	5091.11318833914	909.527388739253	416.326806280801	539.036999045584	234.621328532951	463.523034267256	354.97170989841	34.0373595905183	218.102648737692	628.709832219848	930.765691333158	520.158507851002	347.892275700442	654.667757612398	432.845486076061	135.509249761396
X22	X22	22	31150.6937913582	467.327634398419	1533.92807477778	422.67924387091	65639.0950077178	1648.02951723697	546.702550891766	65.4921196508451	1	15.8827968425027	660.803993350954	392.913650185905	373.069921062568	244.085681760878	963.420862481843	5720.95491980188	14134.6960680968	115.101442459188	224.241952637541	234.163817199209	536.780686330098	998.147388447682	165869.770809693	343.304327377563	1940.72452180619	179.593562110033	35.7265259658397	45.6483905275082	675.686790193457	60.5311873700109	219.281020356707	1236.27213792773	829.475690899318	626.077467385114	1251.15493477023	4049.12074116074	2506.27080182129	437.562040713413	3329.78556043978	1201.54561196189	343.304327377563	75.4139842125136	25.8046614041712	1667.8732463603	55.5702550891766	16347.2718653488	308.577801411723	1915.91986040202	422.67924387091	1940.72452180619	164.71076526753	2754.317415863	482.210431240921	576.468144576772	50.6093228083424	655.84306107012	735.217977563468	829.475690899318	402.835514747573	60.5311873700109	665.764925631788	665.764925631788	2888.26258744553	2540.99732778713	239.124749480044	263.929410884215	1	75.4139842125136	516.936957206761	397.874582466739	2937.87191025387	467.327634398419	333.382462815894	774.905435810142	1960.56825092952	2689.82529621216	854.280352303489	1796.857485662	1171.78001827688	70.4530519316794	1464.4750228461	655.84306107012	864.202216865158	1176.74095055771	11808.0188283855	973.342727043511	14397.625478981	387.952717905071	100.218645616685	11396.2614490762	898.928742830998	1	1	1	457.40576983675	1	1	129.98423930169	40.6874582466739	149.827968425027	35.7265259658397	1707.56070460698	120.062374740022	378.030853343402	303.616869130889	249.046614041712	1	174.632629829198	1	869.163149145992	889.006878269329	402.835514747573	258.968478603381	492.13229580259	4371.58133941497	214.320088075872	2794.00487410968	626.077467385114	15.8827968425027	2203.6539326904	407.796447028408	144.867036144193	397.874582466739	15.8827968425027	1032.87391441352	283.773140007552	40.6874582466739	650.882128789286	80.3749164933479	645.921196508451	760.022638967639	55.5702550891766	769.944503529307	407.796447028408	774.905435810142	5274.4710145268	581.429076857606	353.226191939231	174.632629829198	95.2577133358506	219.281020356707	159.749832986696	20.843729123337	30.7655936850054	328.42153053506	640.960264227617	2893.22351972636	645.921196508451	963.420862481843	556.624415453435	298.655936850054
X24	X24	24	24379.5405666541	687.944458955521	1092.65592314637	645.343252198589	32889.1316163511	2567.72270710512	954.202001186343	118.153318581562	1	182.055128716959	1103.3062248356	496.239028549329	1854.15249392652	512.214481083178	448.312670947781	1177.85833666023	6950.32185222446	682.619308110904	538.840235306261	1	682.619308110904	815.748079226316	13862.3676485366	634.692950509356	868.99958767248	134.128771115411	405.711464190849	214.006033784658	1657.12191267571	1438.79072804644	783.797174158617	709.245062333987	7919.49930594465	20082.1438350486	1412.16497382336	3664.70378109611	2983.08447298521	458.962972637014	6114.27316961967	1625.17100760801	1950.00520912962	490.913877704712	624.042648820124	1183.18348750485	1247.08529764025	24289.0130022956	261.932391386206	512.214481083178	730.545665712452	698.594760644754	251.282089696973	357.785106589302	778.472023314	698.594760644754	27.6257542230822	134.128771115411	2163.01124291428	964.852302875576	1263.0607501741	395.061162501617	469.613274326247	1002.12835878789	1279.03620270795	150.10422364926	315.18389983237	384.410860812384	198.030581250808	480.26357601548	1108.63137568022	2493.17059528049	954.202001186343	815.748079226316	4048.11464190849	560.140838684726	650.668403043206	320.509050676986	8478.64014462937	139.453921960027	1582.56980085108	890.300191050946	1305.66195693103	2040.5327734881	2370.69212585432	480.26357601548	2317.44061740815	1151.23258243715	938.226548652494	485.588726860096	32.9509050676986	14442.8090905998	9431.84214581572	1	1	1	645.343252198589	1	1	693.269609800137	453.637821792398	400.386313346233	597.416894597041	1683.7476668988	506.889330238562	512.214481083178	118.153318581562	826.398380915548	1	341.809654055452	1	1539.96859409415	1412.16497382336	2573.04785794974	709.245062333987	1428.14042635721	10385.0441470021	655.993553887822	2541.09695288204	1555.944046628	522.864782772411	1848.82734308191	1167.208034971	629.36779966474	533.515084461644	501.564179393945	1316.31225862026	1012.77866047712	853.02413513863	975.502604564809	655.993553887822	932.901397807877	1651.7967618311	347.134804900069	70.2269609800137	219.331184629274	1950.00520912962	4612.58063143784	560.140838684726	325.834201521603	560.140838684726	549.490536995493	709.245062333987	645.343252198589	70.2269609800137	293.883296453904	1742.32432618958	474.938425170863	693.269609800137	597.416894597041	1332.28771115411	602.742045441658	91.5275643584795
X25	X25	25	14480.1560768348	380.316340726818	2045.73219361493	864.359751957336	32889.1316163511	2382.90227426099	713.654943183718	243.660285313452	1	52.0863758554637	123.607302053113	370.099065555725	1552.74866660971	181.079474890509	1216.85574536004	570.61309078842	5358.68366784175	418.631122618416	506.75512096909	1	928.217721776666	1149.16629735155	29207.0810765686	329.229964871354	2156.84506110057	384.147818915978	85.2925201615151	119.775823863953	893.734418074228	338.17008064606	307.518255132782	287.083704790597	1532.31411626752	693.220392841533	986.967054010449	6269.29831746539	4806.95080860275	583.384684752286	7147.98398217937	704.714827409012	177.24799670135	751.969725075316	95.5097953326078	101.895592314541	363.713268573792	12338.3597690945	743.02960930061	3151.75223088572	414.799644429256	1951.22239828233	246.214604106226	101.895592314541	1138.94902218045	280.697907808664	89.1239983506749	335.615761853287	795.39314455246	298.578139358076	1330.52293163844	48.2548976663039	459.500223302787	1163.2150507118	4454.45481520005	1711.11643176165	101.895592314541	997.184329181542	114.667186278407	38.0376224952112	856.696795579017	542.515584067915	6939.80700056835	637.025379400523	1947.39092009317	400.750891069003	1594.89492669047	127.438780242273	921.831924794733	312.626892718328	1505.49376894341	326.675646078581	2376.51647727906	2376.51647727906	483.766251834132	539.961265275142	1676.63312805921	1810.7348646798	8750.81902464454	43.1462600807575	151.704808773618	12523.5478815705	1072.53673356835	1	1	1	744.306768696997	1	1	244.937444709839	1920.57057276905	128.715939638659	118.498664467566	1919.29341337266	285.80654539421	256.431879277318	260.263357466478	536.129787085982	1	279.420748412277	1	596.156278716152	1279.43655578298	2679.20325422268	197.682547043535	425.016919600349	6810.81390153331	304.963936340009	651.074132760775	1041.88490805507	136.378896016979	1359.89759775533	685.557436463213	264.094835655638	469.717498473879	243.660285313452	1174.70948527928	661.291407931868	170.862199719417	726.426537147584	68.6894480084894	736.643812318677	2040.62355602939	82.7382013687419	38.0376224952112	487.597730023292	1015.06456073095	1903.96750061602	661.291407931868	248.768922898999	616.590829058337	528.466830707663	486.320570626905	349.66451521354	77.6295637831955	105.727070503701	824.767810669352	375.207703141271	416.076803825642	251.323241691772	200.236865836308	674.063001895734	224.502894367654
X28	X28	28	13947.0778890691	551.72457951316	2473.2483307403	619.062082685075	18985.3660728248	2398.69609508568	1345.34515261073	337.687515859574	1	171.748668757355	2944.6108529437	186.178133722766	2607.92333708413	453.123235582856	467.552700548266	1097.63933737118	4907.0180882395	236.681261101702	1027.8969233717	5.80982165513677	1771.01436909033	566.15404447857	1290.03220357665	469.957611375835	445.908503100151	157.319203791945	267.945101860091	460.337968065561	1631.52954109136	1867.21080219307	1970.62196777851	306.423675101185	2831.58004404799	10522.4848706117	691.209407512126	5818.47929188792	883.602273717597	383.380821583373	4337.0542221058	1371.79917171398	1581.02641371243	265.540191032522	380.975910755805	289.589299308206	1109.66389150902	5027.26362961792	190.987955377902	373.761178273099	1241.93398702529	217.441974481155	174.153579584924	275.159834342796	813.859859718114	364.141534962826	313.63840758389	118.840630550851	6390.8480688492	898.031738683007	6867.02041270773	323.258050894163	462.74287889313	1660.38847102218	2126.94117157045	73.1473248270515	291.994210135774	987.013439303037	359.331713307689	607.037528547233	1205.86032461176	1638.74427357407	277.564745170364	1407.8728341275	561.344222823433	556.534401168297	265.540191032522	246.300904411975	1917.713929572	147.699560481671	1578.62150288486	554.129490340728	3021.56799942589	520.460738754771	623.871904340211	570.963866133707	575.773687788844	4534.2569099664	982.203617647901	556.534401168297	68.3375031719147	1535.33310798863	14651.7167615466	1	1	1	1213.07505709447	1	1	551.72457951316	472.362522203403	313.63840758389	349.712069997416	2297.68984032781	419.454483996899	453.123235582856	207.822331170881	1020.68219088899	1	484.387076341245	1	1633.93445191893	2417.93538170623	2997.51889115021	789.81075144243	970.179063510059	17705.9535125584	1145.73755392255	2963.85013956425	2114.91661743261	972.583974337627	3216.36577645893	1136.11791061228	616.657171857506	910.056292820849	566.15404447857	2951.82558542641	1520.90364302322	772.976375649451	1787.84874488331	393.000464893647	955.749598544648	4717.0301328616	380.975910755805	41.8834840686625	777.786197304588	3805.56892921318	4406.79663610528	946.129955234375	397.810286548783	626.27681516778	421.859394824467	671.970120891579	481.982165513677	142.889738826535	328.0678725493	2150.99027984613	587.798241926686	234.276350274133	272.754923515227	296.804031790911	320.853140066595	164.53393627465
